StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,BOT_Answer,BASE_1T_Reliable,BASE_1T_Competent,BASE_1T_Ethical,BASE_1T_Transparent,BASE_1T_Benevolent,BASE_1T_Dependable,BASE_1T_Skilled,BASE_1T_Principled,BASE_1T_Genuine,BASE_1T_Kind,BASE_1T_Consistent,BASE_1T_Capable,BASE_1T_Moral,BASE_1T_Authentic,BASE_1T_Considerate,BASE_ATTENTION_1,PUSH_RATE_T_Reliable,PUSH_RATE_T_Competent,PUSH_RATE_T_Ethical,PUSH_RATE_T_Transparent,PUSH_RATE_T_Benevolent,PUSH_RATE_T_Dependable,PUSH_RATE_T_Skilled,PUSH_RATE_T_Principled,PUSH_RATE_T_Genuine,PUSH_RATE_T_Kind,PUSH_RATE_T_Consistent,PUSH_RATE_T_Capable,PUSH_RATE_T_Moral,PUSH_RATE_T_Authentic,PUSH_RATE_T_Considerate,PUSH_ATTENTION_1,PUSH_ATTENTION_2,PUSH_ATTENTION_3,PUSH_ATTENTION_4,PUSH_ATTENTION_5,BASE_2B_Reliable,BASE_2B_Competent,BASE_2B_Ethical,BASE_2B_Transparent,BASE_2B_Benevolent,BASE_2B_Dependable,BASE_2B_Skilled,BASE_2B_Principled,BASE_2B_Genuine,BASE_2B_Kind,BASE_2B_Consistent,BASE_2B_Capable,BASE_2B_Moral,BASE_2B_Authentic,BASE_2B_Considerate,BASE_3B_Reliable,BASE_3B_Competent,BASE_3B_Ethical,BASE_3B_Transparent,BASE_3B_Benevolent,BASE_3B_Dependable,BASE_3B_Skilled,BASE_3B_Principled,BASE_3B_Genuine,BASE_3B_Kind,BASE_3B_Consistent,BASE_3B_Capable,BASE_3B_Moral,BASE_3B_Authentic,BASE_3B_Considerate,BASE_4B_Reliable,BASE_4B_Competent,BASE_4B_Ethical,BASE_4B_Transparent,BASE_4B_Benevolent,BASE_4B_Dependable,BASE_4B_Skilled,BASE_4B_Principled,BASE_4B_Genuine,BASE_4B_Kind,BASE_4B_Consistent,BASE_4B_Capable,BASE_4B_Moral,BASE_4B_Authentic,BASE_4B_Considerate,BASE_5B_Reliable,BASE_5B_Competent,BASE_5B_Ethical,BASE_5B_Transparent,BASE_5B_Benevolent,BASE_5B_Dependable,BASE_5B_Skilled,BASE_5B_Principled,BASE_5B_Genuine,BASE_5B_Kind,BASE_5B_Consistent,BASE_5B_Capable,BASE_5B_Moral,BASE_5B_Authentic,BASE_5B_Considerate,BASE_ATTENTION_2,BASE_ATTENTION_3,BASE_ATTENTION_4,BASE_ATTENTION_5,PUSH_RATE_B_Reliable,PUSH_RATE_B_Competent,PUSH_RATE_B_Ethical,PUSH_RATE_B_Transparent,PUSH_RATE_B_Benevolent,PUSH_RATE_B_Dependable,PUSH_RATE_B_Skilled,PUSH_RATE_B_Principled,PUSH_RATE_B_Genuine,PUSH_RATE_B_Kind,PUSH_RATE_B_Consistent,PUSH_RATE_B_Capable,PUSH_RATE_B_Moral,PUSH_RATE_B_Authentic,PUSH_RATE_B_Considerate,BASE_2R_Reliable,BASE_2R_Competent,BASE_2R_Ethical,BASE_2R_Transparent,BASE_2R_Benevlont,BASE_2R_Dependable,BASE_2R_Skilled,BASE_2R_Principled,BASE_2R_Genuine,BASE_2R_Kind,BASE_2R_Consistent,BASE_2R_Capable,BASE_2R_Moral,BASE_2R_Authentic,BASE_2R_Considerate,BASE_3R_Reliable,BASE_3R_Competent,BASE_3R_Ethical,BASE_3R_Transparent,BASE_3R_Benevolent,BASE_3R_Dependable,BASE_3R_Skilled,BASE_3R_Principled,BASE_3R_Genuine,BASE_3R_Kind,BASE_3R_Consistent,BASE_3R_Capable,BASE_3R_Moral,BASE_3R_Authentic,BASE_3R_Considerate,BASE_4R_Reliable,BASE_4R_Competent,BASE_4R_Ethical,BASE_4R_Transparent,BASE_4R_Benevolent,BASE_4R_Dependable,BASE_4R_Skilled,BASE_4R_Principled,BASE_4R_Genuine,BASE_4R_Kind,BASE_4R_Consistent,BASE_4R_Capable,BASE_4R_Moral,BASE_4R_Authentic,BASE_4R_Considerate,BASE_5R_Reliable,BASE_5R_Competent,BASE_5R_Ethical,BASE_5R_Transparent,BASE_5R_Benevolent,BASE_5R_Dependable,BASE_5R_Skilled,BASE_5R_Principled,BASE_5R_Genuine,BASE_5R_Kind,BASE_5R_Consistent,BASE_5R_Capable,BASE_5R_Moral,BASE_5R_Authentic,BASE_5R_Considerate,PUSH_R_RATE_Reliable,PUSH_RATE_R_Competent,PUSH_RATE_R_Ethical,PUSH_RATE_R_Transparent,PUSH_RATE_R_Benevolent,PUSH_RATE_R_Dependable,PUSH_RATE_R_Skilled,PUSH_RATE_R_Principled,PUSH_RATE_R_Genuine,PUSH_RATE_R_Kind,PUSH_RATE_R_Consistent,PUSH_RATE_R_Capable,PUSH_RATE_R_Moral,PUSH_RATE_R_Authentic,PUSH_RATE_R_Considerate,BASE_2E_Reliable,BASE_2E_Competent,BASE_2E_Ethical,BASE_2E_Transparent,BASE_2E_Benevolent,BASE_2E_Dependable,BASE_2E_Skilled,BASE_2E_Principled,BASE_2E_Genuine,BASE_2E_Kind,BASE_2E_Consistent,BASE_2E_Capable,BASE_2E_Moral,BASE_2E_Authentic,BASE_2E_Considerate,BASE_3E_Reliable,BASE_3E_Competent,BASE_3E_Ethical,BASE_3E_Transparent,BASE_3E_Benevolent,BASE_3E_Dependable,BASE_3E_Skilled,BASE_3E_Principled,BASE_3E_Genuine,BASE_3E_Kind,BASE_3E_Consistent,BASE_3E_Capable,BASE_3E_Moral,BASE_3E_Authentic,BASE_3E_Considerate,BASE_4E_Reliable,BASE_4E_Competent,BASE_4E_Ethical,BASE_4E_Transparent,BASE_4E_Benevolent,BASE_4E_Dependable,BASE_4E_Skilled,BASE_4E_Principled,BASE_4E_Genuine,BASE_4E_Kind,BASE_4E_Consistent,BASE_4E_Capable,BASE_4E_Moral,BASE_4E_Authentic,BASE_4E_Considerate,BASE_5E_Reliable,BASE_5E_Competent,BASE_5E_Ethical,BASE_5E_Transparent,BASE_5E_Benevolent,BASE_5E_Dependable,BASE_5E_Skilled,BASE_5E_Principled,BASE_5E_Genuine,BASE_5E_Kind,BASE_5E_Consistent,BASE_5E_Capable,BASE_5E_Moral,BASE_5E_Authentic,BASE_5E_Considerate,PUSH_RATE_E_Reliable,PUSH_RATE_E_Competent,PUSH_RATE_E_Ethical,PUSH_RATE_E_Transparent,PUSH_RATE_E_Benevolent,PUSH_RATE_E_Dependable,PUSH_RATE_E_Skilled,PUSH_RATE_E_Principled,PUSH_RATE_E_Genuine,PUSH_RATE_E_Kind,PUSH_RATE_E_Consistent,PUSH_RATE_E_Capable,PUSH_RATE_E_Moral,PUSH_RATE_E_Authentic,PUSH_RATE_E_Considerate,BASE_2C_Reliable,BASE_2C_Competent,BASE_2C_Ethical,BASE_2C_Transparent,BASE_2C_Benevolent,BASE_2C_Dependable,BASE_2C_Skilled,BASE_2C_Principled,BASE_2C_Genuine,BASE_2C_Kind,BASE_2C_Consistent,BASE_2C_Capable,BASE_2C_Moral,BASE_2C_Authentic,BASE_2C_Considerate,BASE_3C_Reliable,BASE_3C_Competent,BASE_3C_Ethical,BASE_3C_Transparent,BASE_3C_Benevolent,BASE_3C_Dependable,BASE_3C_Skilled,BASE_3C_Principled,BASE_3C_Genuine,BASE_3C_Kind,BASE_3C_Consistent,BASE_3C_Capable,BASE_3C_Moral,BASE_3C_Authentic,BASE_3C_Considerate,BASE_4C_Reliable,BASE_4C_Competent,BASE_4C_Ethical,BASE_4C_Transparent,BASE_4C_Benevolent,BASE_4C_Dependable,BASE_4C_Skilled,BASE_4C_Principled,BASE_4C_Genuine,BASE_4C_Kind,BASE_4C_Consistent,BASE_4C_Capable,BASE_4C_Moral,BASE_4C_Authentic,BASE_4C_Considerate,BASE_5C_Reliable,BASE_5C_Competent,BASE_5C_Ethical,BASE_5C_Transparent,BASE_5C_Benevolent,BASE_5C_Dependable,BASE_5C_Skilled,BASE_5C_Principled,BASE_5C_Genuine,BASE_5C_Kind,BASE_5C_Consistent,BASE_5C_Capable,BASE_5C_Moral,BASE_5C_Authentic,BASE_5C_Considerate,PUSH_RATE_C_Reliable,PUSH_RATE_C_Competent,PUSH_RATE_C_Ethical,PUSH_RATE_C_Transparent,PUSH_RATE_C_Benevolent,PUSH_RATE_C_Dependable,PUSH_RATE_C_Skilled,PUSH_RATE_C_Principled,PUSH_RATE_C_Genuine,PUSH_RATE_C_Kind,PUSH_RATE_C_Consistent,PUSH_RATE_C_Capable,PUSH_RATE_C_Moral,PUSH_RATE_C_Authentic,PUSH_RATE_C_Considerate,Knowledge,Experience,exclude,COMMENTS,ParticipantID,Prolific,Agent,Agent_plural,Push_Direction,T,Scenario1,T_Scenario,PushText,B,Scenario2,B_Scenario,Scenario3,Scenario4,Scenario5,R,R_Scenario,E,E_Scenario,C,C_Scenario,FL_621_DO,FL_7_DO,FL_239_DO,FL_419_DO,FL_175_DO,FL_192_DO,FL_221_DO,FL_685_DO,FL_977_DO,FL_745_DO,FL_749_DO,FL_806_DO,FL_863_DO,FL_920_DO
5/7/25 11:33,5/7/25 11:47,IP Address,100,820,TRUE,5/7/25 11:47,R_33syMWzaWPj1DmJ,anonymous,EN,0.899999976,Firefighters. This is because it is likely that there is a fire in the building.,6,6,6,7,1,6,6,6,6,5,6,6,6,6,6,1,7,6,6,6,-1,6,6,6,6,-1,6,6,5,5,-1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,-1,-1,5,5,-1,-1,5,1,1,1,1,6,6,6,6,6,6,6,6,6,7,6,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,4,5,5,5,5,5,6,-1,-1,-1,-1,6,,,,,,,,,,,,,,,,6,6,5,6,6,6,6,6,5,7,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,6,6,-1,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,6,5,3,0,0,6,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,1,3,1,6,2,6,0,0,5,5,1,1,1,5,5,N,,310088,67d18235d1720cb93545cdd5,robot,robots,UP,USED,USED,1,"<p></p><p>Now the robot complies with most of the explosive detection protocols, and also performs an additional search of the area if lives are in danger.</p>",USED,USED,5,USED,USED,USED,USED,4,USED,3,USED,2,FL_623,FL_17,FL_240,FL_423|FL_682|FL_420|FL_421|FL_422,FL_634,FL_202,FL_228,FL_689,,,,,,
5/7/25 11:32,5/7/25 11:48,IP Address,100,919,TRUE,5/7/25 11:48,R_34Jt2seBsUosuNr,anonymous,EN,0.899999976,Nobody because the building is burning therefore the temperature is not conducive for any human,7,6,7,7,5,7,5,7,7,3,7,5,6,4,2,1,7,5,4,7,5,7,4,5,5,4,7,6,7,5,3,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,5,4,6,5,6,5,4,7,6,4,6,7,1,,1,1,6,7,5,7,5,-1,6,7,5,7,3,4,7,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,5,7,5,7,5,7,4,4,7,5,7,5,,,,,,,,,,,,,,,,7,5,7,5,6,7,5,6,4,6,7,5,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,6,5,7,4,6,4,5,4,3,6,4,5,4,6,4,7,5,7,5,7,5,7,5,4,6,4,4,6,7,5,7,5,6,5,7,4,6,4,6,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,7,5,4,7,6,5,7,5,7,5,5,6,5,5,4,N,,104665,67e444cfc39e3a7f4861b08c,robot,robots,DOWN,USED,USED,1,"<p></p><p>Now if the patients seem worried about their diagnosis, the robot does not try to cheer them up.
</p>",USED,USED,5,,USED,USED,USED,4,USED,5,USED,2,FL_623,FL_424,,,,,,,FL_978,FL_974|FL_803|FL_860|FL_917|FL_746,FL_762,FL_816,FL_876,FL_924
5/7/25 11:44,5/7/25 11:48,IP Address,100,234,TRUE,5/7/25 11:48,R_5EzlI2Q1JCwzLaI,anonymous,EN,0.100000001,THE FIRE EXTINGUISHERS,7,6,7,6,7,6,6,6,7,6,5,6,6,6,6,1,7,6,6,7,6,6,7,6,6,7,6,7,6,6,6,0,1,0,1,1,,,,,,,,,,,,,,,,7,6,6,7,6,6,5,6,6,5,6,6,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,7,6,7,6,7,6,6,7,6,6,7,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,7,6,6,7,6,5,6,6,5,6,5,6,,,,,,,,,,,,,,,,7,6,6,7,6,6,6,7,6,6,7,6,5,6,6,7,6,6,7,7,6,6,5,6,6,6,6,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,7,6,5,6,5,6,6,6,5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,5,6,6,5,6,6,5,6,6,6,6,7,7,6,7,6,7,6,7,6,7,6,6,7,7,7,7,,,N,,674087,675b3c26026f3cfdc03594d0,person,people,DOWN,USED,USED,1,"<p></p><p>Now the person follows the explosive detection protocols, and also leaves the location before everyone is safe.</p>",USED,USED,3,USED,USED,USED,USED,4,USED,2,USED,5,FL_624,FL_424,,,,,,,FL_978,FL_974|FL_917|FL_860|FL_803|FL_746,FL_756,FL_816,FL_867,FL_933
5/7/25 11:40,5/7/25 11:50,IP Address,100,551,TRUE,5/7/25 11:50,R_2qI4HTaprLFYEQB,anonymous,EN,0.899999976,Fire engine because the building is on fire ,6,5,5,6,3,5,-1,5,5,-1,6,5,5,4,5,1,6,5,7,5,5,6,5,6,6,4,4,6,5,5,6,1,1,1,1,1,5,6,5,4,4,5,5,5,5,5,5,6,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,6,5,6,4,5,5,6,6,5,6,6,5,6,6,6,,,,,,,,,,,,,,,,5,6,6,5,4,4,6,5,6,6,6,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,6,6,5,6,6,6,5,7,7,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,4,4,4,5,5,6,7,5,6,6,6,5,,,,,,,,,,,,,,,,5,6,6,3,4,4,5,5,6,7,5,5,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,4,5,6,6,5,5,5,6,6,5,5,6,6,3,5,6,5,3,5,4,6,5,4,5,6,6,5,4,2,N,,231714,5baca9c4bf876e000149b586,robot,robots,UP,USED,USED,1,"<p></p><p></p><p>Now the robot correctly locates the explosives even more often, about 95% of the time.</p>",USED,USED,2,USED,USED,USED,USED,3,USED,4,USED,5,FL_623,FL_17,FL_240,FL_423|FL_420|FL_422|FL_682|FL_421,FL_183,FL_199,FL_231,FL_698,,,,,,
5/7/25 11:33,5/7/25 11:50,IP Address,100,1024,TRUE,5/7/25 11:50,R_6Mx7XqFyHe1oLPH,anonymous,EN,0.899999976,firefighters,5,6,5,5,4,6,5,4,5,3,4,4,4,5,6,1,4,3,4,4,3,3,3,3,3,2,2,1,3,4,3,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,3,4,5,6,7,5,6,4,6,6,4,5,6,,,,,,,,,,,,,,,,1,1,1,1,4,4,5,3,3,4,5,4,3,2,3,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,4,5,5,6,6,7,6,3,5,6,5,6,5,5,4,6,5,6,6,5,5,3,2,5,4,2,5,3,6,5,5,6,7,4,6,5,5,5,4,4,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,4,3,2,2,3,2,3,3,2,3,2,4,,,,,,,,,,,,,,,,5,6,5,5,5,4,4,4,3,4,5,6,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,6,5,5,6,6,4,2,5,6,4,6,6,3,4,N,,270370,67d73460a2d7812a614f48ba,dog,dogs,DOWN,USED,USED,1,"<p></p><p>Now the dog correctly identifies skin diseases less often, in about 75% of the cases.</p>",USED,USED,4,USED,USED,USED,USED,5,USED,2,USED,3,FL_622,FL_424,,,,,,,FL_978,FL_974|FL_860|FL_917|FL_746|FL_803,FL_759,FL_819,FL_867,FL_927
5/7/25 11:41,5/7/25 11:51,IP Address,100,562,TRUE,5/7/25 11:51,R_55GW6hFU1demqMh,anonymous,EN,1,I would expect the fire department to come to the building to put out the fire that the man was escaping.,5,5,4,4,1,5,5,4,4,5,5,5,5,5,5,1,5,6,4,4,0,5,6,4,4,5,5,5,5,5,4,1,1,1,1,1,6,5,5,5,4,6,5,6,6,6,5,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,6,7,6,5,5,6,6,6,7,7,6,7,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,6,6,5,5,5,6,6,,,,,,,,,,,,,,,,7,7,6,6,6,7,7,6,7,7,7,7,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,5,0,6,6,5,5,5,6,6,5,5,5,6,6,6,6,0,6,6,6,5,5,6,6,5,5,5,,,,,,,,,,,,,,,,6,6,5,4,1,6,6,5,5,5,6,6,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,5,0,6,6,4,4,5,6,6,5,5,5,,,N,no,884374,5c2ab2de9136140001b90737,person,people,UP,USED,USED,1,"<p></p><p>Now the person provides comfort to the children even more often, about 95% of the time.</p>",USED,USED,2,USED,USED,USED,USED,4,USED,5,USED,3,FL_624,FL_17,FL_240,FL_423|FL_682|FL_422|FL_420|FL_421,FL_183,FL_202,FL_656,FL_692,,,,,,
5/7/25 11:35,5/7/25 11:52,IP Address,100,1030,TRUE,5/7/25 11:52,R_7ozpI6baqOLHDfl,anonymous,EN,1,I would expect firefighters to come to the building because there might be a fire.,7,7,6,6,-1,6,6,6,-1,-1,5,6,6,6,6,1,7,7,7,6,6,7,7,7,-1,-1,7,7,-1,-1,-1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,2,-1,7,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,6,6,6,5,6,6,6,6,6,6,6,4,6,7,6,6,6,-1,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,,,,,,,,,,,,,,,,7,7,7,7,-1,7,7,7,-1,-1,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,-1,7,7,7,7,-1,7,7,7,7,7,7,7,N,,149914,66fafe2f993dfb430b808f37,dog,dogs,UP,USED,USED,1,"<p></p><p>Public safety has discovered that there is a new type of explosive device. Now the dog still correctly searches for the standard explosives and, in addition, is also able to identify the new type of explosive device.</p>",USED,USED,5,USED,USED,USED,USED,2,USED,4,USED,3,FL_622,FL_17,FL_240,FL_423|FL_421|FL_420|FL_422|FL_682,FL_634,FL_196,FL_231,FL_692,,,,,,
5/7/25 11:45,5/7/25 11:53,IP Address,100,451,TRUE,5/7/25 11:53,R_1dsc84QqGLaEcx5,anonymous,EN,1,a firefighter because if the building is that hot i think there must be a fire,4,4,3,3,4,4,5,5,3,2,5,4,2,4,2,1,5,5,2,3,4,5,5,5,2,3,5,4,2,4,4,1,1,1,1,1,,,,,,,,,,,,,,,,6,6,5,4,2,6,6,5,4,3,5,6,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,6,6,4,4,2,5,6,5,4,3,6,5,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,5,2,6,6,6,4,4,6,6,4,5,3,6,6,5,4,2,6,6,6,3,4,6,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,3,3,6,4,5,5,5,4,5,4,4,5,,,,,,,,,,,,,,,,5,6,4,5,3,6,5,6,5,5,6,5,4,5,5,6,6,4,5,2,5,5,6,4,5,4,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,3,5,5,6,4,4,6,6,4,5,4,2,0,N,,204552,5eb9499bcbc2140180e31037,robot,robots,UP,USED,USED,1,"<p></p><p></p><p>A new rule says that the robot is not allowed to make any noise while providing emotional support. Now the robot still provides emotional support to the older adults most of the time and, in addition, also does not make noises while providing emotional support.</p>",USED,USED,3,USED,USED,USED,USED,5,USED,4,USED,2,FL_623,FL_17,FL_240,FL_423|FL_422|FL_420|FL_421|FL_682,FL_186,FL_644,FL_231,FL_689,,,,,,
5/7/25 11:43,5/7/25 11:54,IP Address,100,671,TRUE,5/7/25 11:54,R_79LdT8TeDmMVwsh,anonymous,EN,1,Fire department to put out the fire.,5,5,3,3,3,7,5,5,2,2,7,5,4,4,7,1,5,5,-1,4,4,7,5,5,4,4,7,5,-1,4,5,1,1,1,1,1,,,,,,,,,,,,,,,,6,6,-1,6,-1,7,7,6,-1,4,7,7,-1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,7,7,-1,5,5,7,7,7,4,4,7,7,-1,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,4,5,5,5,4,4,5,5,-1,4,7,6,6,6,6,6,6,6,7,4,4,6,6,-1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,4,7,5,7,7,7,4,7,7,7,-1,4,7,,,,,,,,,,,,,,,,7,7,6,4,6,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,7,7,7,4,4,7,7,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,4,5,5,7,7,7,4,6,7,7,-1,4,7,2,1,N,No,951905,6483f9ebf7986bdbdbc0598c,robot,robots,UP,USED,USED,1,"<p></p><p>Now the robot still provides comfort to most of the children, and also works to avoid spending unequal amounts of time with anyone.</p>",USED,USED,3,USED,USED,USED,USED,5,USED,4,USED,2,FL_623,FL_17,FL_240,FL_423|FL_420|FL_682|FL_421|FL_422,FL_186,FL_644,FL_231,FL_689,,,,,,
5/7/25 11:47,5/7/25 11:55,IP Address,100,479,TRUE,5/7/25 11:55,R_53fZPZhz0FG7TRn,anonymous,EN,1,There might be a fire outbreak and you will escape to save your life ,6,5,7,6,5,5,4,6,7,6,5,6,7,6,5,1,5,7,6,4,5,6,7,6,5,6,7,6,6,5,5,0,1,1,1,1,5,6,7,6,5,6,5,4,5,6,5,4,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,5,6,7,6,5,6,5,7,6,5,4,5,6,5,6,,,,,,,,,,,,,,,,5,6,7,6,5,6,7,6,5,6,6,4,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,5,6,6,5,6,4,5,6,7,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,4,5,7,6,5,4,5,6,6,4,6,5,6,5,7,6,7,6,4,5,6,7,6,5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,5,6,7,6,5,4,5,6,7,6,5,5,,,,,,,,,,,,,,,,5,6,7,6,5,6,7,6,6,5,5,6,5,6,6,5,5,N,No comment ,13909,663cd0ab9a13d177b358f8f1,robot,robots,DOWN,USED,USED,1,"<p></p><p>Now the robot correctly searches for the explosives less often, only about 75% of the time.</p>",USED,USED,2,USED,USED,USED,USED,3,USED,5,USED,4,FL_623,FL_424,,,,,,,FL_978,FL_974|FL_860|FL_746|FL_917|FL_803,FL_753,FL_813,FL_876,FL_930
5/7/25 11:40,5/7/25 11:56,IP Address,100,927,TRUE,5/7/25 11:56,R_2jlZLsuAxNtfv9X,anonymous,EN,1,The fire brigade/firemen and firefighters because it sounds like the building is probably on fire.,5,6,4,-1,-1,5,7,6,-1,-1,5,6,-1,-1,3,1,6,5,4,5,-1,6,5,5,-1,-1,6,6,4,-1,3,1,1,1,1,1,,,,,,,,,,,,,,,,5,6,5,5,-1,5,6,5,-1,-1,5,6,4,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,4,2,5,-1,5,5,2,-1,-1,4,5,2,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,6,4,3,4,6,6,5,4,5,6,5,,,,,,,,,,,,,,,,4,3,4,4,5,3,3,3,4,5,3,3,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,7,5,6,6,4,-1,-1,6,6,4,-1,-1,3,3,2,2,2,3,4,1,-1,-1,3,4,2,-1,-1,5,5,5,5,6,5,4,5,6,6,5,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,5,6,3,3,4,7,7,4,3,5,7,5,4,6,N,Wishing you good luck and all the best with your research.,572030,5c9d88bb2b3c77001744ec1c,dog,dogs,DOWN,USED,USED,1,"<p></p><p>Now the dog still correctly identifies skin diseases for most patients, but does not take extra steps to prevent discriminating against patients with dark skin.
 </p>",USED,USED,3,USED,USED,USED,USED,4,USED,5,USED,2,FL_622,FL_424,,,,,,,FL_978,FL_974|FL_746|FL_917|FL_803|FL_860,FL_756,FL_816,FL_876,FL_924
